Entities,FPS,Frame Time (us)
1411.0,902.4,1585.1333333333334
1416.0,901.0333333333333,1593.5666666666666
1421.0,899.5,1612.3666666666666
1426.0,898.1666666666666,1614.1333333333334
1431.0,896.7666666666667,1605.2333333333333
1436.0,895.2666666666667,1619.2666666666667
1441.0,893.7666666666667,1624.3666666666666
1446.0,892.5,1617.4
1451.0,891.1,1624.9666666666667
1456.0,889.6333333333333,1649.4333333333334
1461.0,888.1666666666666,1647.4333333333334
1466.0,886.7333333333333,1652.0333333333333
1471.0,885.3666666666667,1662.1666666666667
1476.0,883.8333333333334,1666.8333333333333
1481.0,882.4666666666667,1664.4333333333334
1486.0,881.1,1670.2333333333333
1491.0,879.6333333333333,1673.7333333333333
1496.0,878.2,1688.3
1501.0,876.8,1694.8666666666666
1506.0,875.3,1698.7333333333333
1511.0,873.8333333333334,1698.2
1516.0,872.5,1725.5333333333333
1521.0,870.9666666666667,1719.5666666666666
1526.0,869.6333333333333,1722.5
1531.0,868.0666666666667,1730.2333333333333
1536.0,866.7,1737.5
1541.0,864.9666666666667,1798.5333333333333
1546.0,863.6666666666666,1746.8333333333333
1551.0,862.2333333333333,1751.3
1556.0,860.7,1762.2333333333333
1561.0,859.3333333333334,1756.0
1566.0,857.9333333333333,1760.7333333333333
1571.0,856.5,1774.8
1576.0,855.0,1808.8333333333333
1581.0,853.6,1796.1666666666667
1586.0,851.9666666666667,1828.5666666666666
1591.0,850.5333333333333,1802.8
1596.0,849.1,1801.0
1601.0,847.6666666666666,1813.5333333333333
1606.0,846.3333333333334,1814.6333333333334
1611.0,844.7333333333333,1838.2
1616.0,843.4333333333333,1819.9333333333334
1621.0,841.8666666666667,1838.0333333333333
1626.0,840.5333333333333,1852.5
1631.0,838.9666666666667,1877.9333333333334
1636.0,837.4333333333333,1854.1
1641.0,836.1,1861.2
1646.0,834.6666666666666,1861.3333333333333
1651.0,833.2666666666667,1886.1
1656.0,831.7,1879.9333333333334
1661.0,830.3666666666667,1894.0333333333333
1666.0,828.8666666666667,1897.5666666666666
1671.0,827.3666666666667,1905.2666666666667
1676.0,826.0333333333333,1907.5666666666666
1681.0,824.5333333333333,1910.7333333333333
1686.0,823.1,1920.5666666666666
1691.0,821.6666666666666,1913.1666666666667
1696.0,820.3666666666667,1918.6666666666667
1701.0,818.9333333333333,1924.2
1706.0,817.5666666666667,1935.9333333333334
1711.0,816.0333333333333,1959.1666666666667
1716.0,814.6333333333333,1951.0333333333333
1721.0,813.2333333333333,1955.9333333333334
1726.0,811.7666666666667,1963.9666666666667
1731.0,810.3666666666667,1971.0333333333333
1736.0,808.9,1978.3666666666666
1741.0,807.5666666666667,1986.8666666666666
1746.0,806.1,2015.0
1751.0,804.6666666666666,2007.2333333333333
1756.0,803.1,2019.3
1761.0,801.8,2020.3333333333333
1766.0,800.3666666666667,2013.6666666666667
1771.0,798.9666666666667,2019.9333333333334
1776.0,797.5333333333333,2022.2
1781.0,796.2333333333333,2042.2
1786.0,794.8,2046.1333333333334
1791.0,793.2666666666667,2063.0333333333333
1796.0,791.8666666666667,2059.9666666666667
1801.0,790.4666666666667,2065.0666666666666
1806.0,789.1,2060.1
1811.0,787.8,2072.5333333333333
1816.0,786.4,2075.4333333333334
1821.0,784.9,2079.9
1826.0,783.5333333333333,2091.266666666667
1831.0,782.2,2097.0666666666666
1836.0,780.7666666666667,2112.9
